Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
Dijkstra,Sydney_2_512.map,591,183249,1,0,1532.798057975015,1382.0
Greedy,Sydney_2_512.map,807,9578,1,0,65.77224499778822,1786.0
ZEN,Shanghai_2_256.map,380,18217,1,0,154.1325500002131,13.0
A*,Shanghai_2_256.map,380,18850,1,0,196.8201790004969,1250.0
Weighted A*,Shanghai_2_256.map,402,890,1,0,13.239922001957892,1397.0
Chance-Constrained A*,Shanghai_2_256.map,0,262145,0,0,6370.545951998793,0.0
CVaR A*,Shanghai_2_256.map,0,262145,0,0,5782.360163022531,0.0
Risk-Penalized A*,Shanghai_2_256.map,380,19782,1,0,430.6312229891773,13.0
Risk-Penalized Dijkstra,Shanghai_2_256.map,380,47069,1,0,574.0851759910583,13.0
Risk-Penalized Greedy,Shanghai_2_256.map,420,658,1,0,6.2888120010029525,114.0
BFS,Shanghai_2_256.map,380,47340,1,0,215.6955290120095,1063.0
DFS,Shanghai_2_256.map,9090,43043,1,0,183.08359399088656,14141.0
Dijkstra,Shanghai_2_256.map,380,47316,1,0,370.7853320229333,1250.0
Greedy,Shanghai_2_256.map,416,635,1,0,4.758785013109446,1552.0
ZEN,London_0_512.map,95,635,1,0,4.863156995270401,126.0
A*,London_0_512.map,95,651,1,0,3.796203003730625,303.0
Weighted A*,London_0_512.map,95,267,1,0,2.0547239982988685,303.0
Chance-Constrained A*,London_0_512.map,95,100833,1,0,1393.5860950150527,59.0
CVaR A*,London_0_512.map,95,100833,1,0,2295.688116020756,59.0
Risk-Penalized A*,London_0_512.map,99,936,1,0,11.951865977607667,4.0
Risk-Penalized Dijkstra,London_0_512.map,99,3934,1,0,42.45426499983296,4.0
Risk-Penalized Greedy,London_0_512.map,97,133,1,0,1.0062970104627311,50.0
BFS,London_0_512.map,95,3860,1,0,13.189129997044802,156.0
DFS,London_0_512.map,439,4380,1,0,18.65551099763252,805.0
Dijkstra,London_0_512.map,95,3754,1,0,23.25879101408645,303.0
Greedy,London_0_512.map,95,118,1,0,0.8315020240843296,303.0
ZEN,NewYork_0_512.map,497,24764,1,0,638.7964150053449,193.0
A*,NewYork_0_512.map,497,25031,1,0,262.36926700221375,2163.0
Weighted A*,NewYork_0_512.map,517,5874,1,0,50.08150800131261,2198.0
Chance-Constrained A*,NewYork_0_512.map,0,1048577,0,0,29090.449365001405,0.0
CVaR A*,NewYork_0_512.map,0,1048577,0,0,26377.544930990556,0.0
Risk-Penalized A*,NewYork_0_512.map,507,35135,1,0,356.3697070057969,1.0
Risk-Penalized Dijkstra,NewYork_0_512.map,507,185308,1,0,2329.3530710216146,1.0
Risk-Penalized Greedy,NewYork_0_512.map,661,1200,1,0,13.88467600918375,521.0
BFS,NewYork_0_512.map,497,184039,1,0,802.7634180034511,2163.0
DFS,NewYork_0_512.map,15049,73607,1,0,231.6728769801557,10887.0
Dijkstra,NewYork_0_512.map,497,183838,1,0,1545.4489669937177,2163.0
Greedy,NewYork_0_512.map,669,1132,1,0,8.539946022210643,2591.0
ZEN,Boston_2_1024.map,1836,38106,1,0,1866.2205959844869,0.0
A*,Boston_2_1024.map,1836,459730,1,0,11545.062480989143,8315.0
Weighted A*,Boston_2_1024.map,2014,46484,1,0,664.217571989866,6547.0
Chance-Constrained A*,Boston_2_1024.map,0,4194305,0,0,123483.532156999,0.0
CVaR A*,Boston_2_1024.map,0,4194305,0,0,117802.56367000402,0.0
Risk-Penalized A*,Boston_2_1024.map,1836,409879,1,0,4644.959558005212,0.0
Risk-Penalized Dijkstra,Boston_2_1024.map,1836,790545,1,0,8455.924343987135,0.0
Risk-Penalized Greedy,Boston_2_1024.map,2282,19543,1,0,147.68541199737228,846.0
BFS,Boston_2_1024.map,1836,790599,1,0,3891.640850022668,8315.0
DFS,Boston_2_1024.map,71526,375371,1,0,1625.0349520123564,23396.0
Dijkstra,Boston_2_1024.map,1836,790575,1,0,7023.63428400713,8315.0
Greedy,Boston_2_1024.map,2308,19068,1,0,126.92582298768684,8650.0
ZEN,Denver_2_256.map,345,1870,1,0,20.422857982339337,0.0
A*,Denver_2_256.map,345,15254,1,0,77.99962698481977,450.0
Weighted A*,Denver_2_256.map,391,1216,1,0,6.884206988615915,1272.0
Chance-Constrained A*,Denver_2_256.map,0,262145,0,0,4359.734282974387,0.0
CVaR A*,Denver_2_256.map,0,262145,0,0,4300.268637976842,0.0
Risk-Penalized A*,Denver_2_256.map,345,11508,1,0,95.46049698838031,0.0
Risk-Penalized Dijkstra,Denver_2_256.map,345,46955,1,0,369.10546498256736,0.0
Risk-Penalized Greedy,Denver_2_256.map,429,647,1,0,6.222669995622709,978.0
BFS,Denver_2_256.map,345,47290,1,0,183.6175339994952,450.0
DFS,Denver_2_256.map,7615,17157,1,0,34.510747995227575,8457.0
Dijkstra,Denver_2_256.map,345,47255,1,0,283.7682630051859,450.0
Greedy,Denver_2_256.map,417,558,1,0,4.109116009203717,1806.0
ZEN,NewYork_0_1024.map,1089,119293,1,0,1193.9975109999068,0.0
A*,NewYork_0_1024.map,1089,126886,1,0,1075.0812610203866,3964.0
Weighted A*,NewYork_0_1024.map,1303,30636,1,0,268.2222090079449,2606.0
Chance-Constrained A*,NewYork_0_1024.map,0,4194305,0,0,180614.19155998735,0.0
CVaR A*,NewYork_0_1024.map,0,4194305,0,0,122337.87359000416,0.0
Risk-Penalized A*,NewYork_0_1024.map,1089,119293,1,0,1270.5683970125392,0.0
Risk-Penalized Dijkstra,NewYork_0_1024.map,1089,757326,1,0,8890.455966989975,0.0
Risk-Penalized Greedy,NewYork_0_1024.map,1597,13765,1,0,113.46033599693328,467.0
BFS,NewYork_0_1024.map,1089,758390,1,0,4322.6861669973005,3078.0
DFS,NewYork_0_1024.map,138571,426566,1,0,1506.5604289993644,40964.0
Dijkstra,NewYork_0_1024.map,1089,758366,1,0,9883.078430983003,3964.0
Greedy,NewYork_0_1024.map,1601,12993,1,0,114.01951999869198,5657.0
ZEN,Sydney_0_1024.map,1388,223352,1,0,3361.0646430170164,190.0
A*,Sydney_0_1024.map,1388,223592,1,0,2535.102722991724,2096.0
Weighted A*,Sydney_0_1024.map,1508,6197,1,0,108.85801099357197,5473.0
Chance-Constrained A*,Sydney_0_1024.map,0,4194305,0,0,110918.2740249962,0.0
CVaR A*,Sydney_0_1024.map,0,4194305,0,0,110462.4796739954,0.0
Risk-Penalized A*,Sydney_0_1024.map,1396,222701,1,0,2617.020870995475,0.0
Risk-Penalized Dijkstra,Sydney_0_1024.map,1396,780313,1,0,8704.698133020429,0.0
Risk-Penalized Greedy,Sydney_0_1024.map,1558,2808,1,0,42.71520400652662,407.0
BFS,Sydney_0_1024.map,1388,780118,1,0,4365.18901900854,3634.0
DFS,Sydney_0_1024.map,79002,602103,1,0,3715.013816981809,34077.0
Dijkstra,Sydney_0_1024.map,1388,779829,1,0,9665.650734008525,2096.0
Greedy,Sydney_0_1024.map,1544,2676,1,0,32.24352601682767,5906.0
ZEN,Shanghai_2_1024.map,1136,114064,1,0,1080.636129976483,0.0
A*,Shanghai_2_1024.map,1136,119219,1,0,943.7130000151228,3427.0
Weighted A*,Shanghai_2_1024.map,1264,4880,1,0,41.172442986862734,2760.0
Chance-Constrained A*,Shanghai_2_1024.map,0,4194305,0,0,87327.92738600983,0.0
CVaR A*,Shanghai_2_1024.map,0,4194305,0,0,76288.75102702295,0.0
Risk-Penalized A*,Shanghai_2_1024.map,1136,114082,1,0,543.3041130017955,0.0
Risk-Penalized Dijkstra,Shanghai_2_1024.map,1136,674207,1,0,3740.025962004438,0.0
Risk-Penalized Greedy,Shanghai_2_1024.map,1270,1404,1,0,6.911444012075663,268.0
BFS,Shanghai_2_1024.map,1136,680548,1,0,1611.2037920102011,2879.0
DFS,Shanghai_2_1024.map,120314,740775,1,0,1589.845026988769,57984.0
Dijkstra,Shanghai_2_1024.map,1136,680336,1,0,3170.0924829929136,3427.0
Greedy,Shanghai_2_1024.map,1264,1362,1,0,6.367470021359623,2760.0
ZEN,Paris_0_1024.map,1731,70399,1,0,1221.448002004763,0.0
A*,Paris_0_1024.map,1731,311516,1,0,2812.2306980076246,3152.0
Weighted A*,Paris_0_1024.map,1965,51765,1,0,565.1374320150353,4266.0
Chance-Constrained A*,Paris_0_1024.map,0,4194305,0,0,84151.29833901301,0.0
CVaR A*,Paris_0_1024.map,0,4194305,0,0,56370.11071800953,0.0
Risk-Penalized A*,Paris_0_1024.map,1731,284132,1,0,1201.9174710148943,0.0
Risk-Penalized Dijkstra,Paris_0_1024.map,1731,791235,1,0,3435.633387009148,0.0
Risk-Penalized Greedy,Paris_0_1024.map,2209,15372,1,0,50.21047199261375,564.0
BFS,Paris_0_1024.map,1731,791524,1,0,1514.101337001193,3152.0
DFS,Paris_0_1024.map,66029,163275,1,0,187.38896999275312,22773.0
Dijkstra,Paris_0_1024.map,1731,791477,1,0,2897.961740993196,3152.0
Greedy,Paris_0_1024.map,2211,15130,1,0,43.38467301568016,6901.0
ZEN,Paris_1_512.map,487,958,1,0,14.603253977838904,0.0
A*,Paris_1_512.map,487,26630,1,0,195.57577298837717,705.0
Weighted A*,Paris_1_512.map,519,585,1,0,5.104717012727633,1646.0
Chance-Constrained A*,Paris_1_512.map,0,1048577,0,0,17363.280521996785,0.0
CVaR A*,Paris_1_512.map,0,1048577,0,0,19632.497694983613,0.0
Risk-Penalized A*,Paris_1_512.map,487,21783,1,0,185.1513890142087,0.0
Risk-Penalized Dijkstra,Paris_1_512.map,487,182637,1,0,1937.2301919793244,0.0
Risk-Penalized Greedy,Paris_1_512.map,525,525,1,0,5.214647011598572,206.0
BFS,Paris_1_512.map,487,188620,1,0,831.0840019839816,705.0
DFS,Paris_1_512.map,16319,112360,1,0,407.6368660025764,22395.0
Dijkstra,Paris_1_512.map,487,188421,1,0,1493.087242997717,705.0
Greedy,Paris_1_512.map,525,534,1,0,4.8497219977434725,1722.0
ZEN,NewYork_1_512.map,696,91551,1,0,1042.4079390068073,496.0
A*,NewYork_1_512.map,696,91794,1,0,729.7531960066408,2068.0
Weighted A*,NewYork_1_512.map,780,12705,1,0,108.909821981797,2007.0
Chance-Constrained A*,NewYork_1_512.map,0,1048577,0,0,39096.5142470086,0.0
CVaR A*,NewYork_1_512.map,0,1048577,0,0,34369.28984502447,0.0
Risk-Penalized A*,NewYork_1_512.map,704,91053,1,0,993.6617930070496,1.0
Risk-Penalized Dijkstra,NewYork_1_512.map,704,182934,1,0,2281.941969995387,1.0
Risk-Penalized Greedy,NewYork_1_512.map,922,3486,1,0,60.94795200624503,459.0
BFS,NewYork_1_512.map,696,183376,1,0,1194.1729929822031,2455.0
DFS,NewYork_1_512.map,25534,177499,1,0,887.3512490245048,26286.0
Dijkstra,NewYork_1_512.map,696,183345,1,0,1454.4723459985107,1868.0
Greedy,NewYork_1_512.map,944,3129,1,0,21.51758200488985,4326.0
ZEN,Shanghai_0_1024.map,1522,40665,1,0,941.1590100207832,125.0
A*,Shanghai_0_1024.map,1522,240580,1,0,2258.7305670022038,4086.0
Weighted A*,Shanghai_0_1024.map,1586,6456,1,0,53.01623899140395,3727.0
Chance-Constrained A*,Shanghai_0_1024.map,0,4194305,0,0,331709.6153390012,0.0
CVaR A*,Shanghai_0_1024.map,0,4194305,0,0,116707.06870799768,0.0
Risk-Penalized A*,Shanghai_0_1024.map,1522,220421,1,0,2350.699511996936,125.0
Risk-Penalized Dijkstra,Shanghai_0_1024.map,1522,782504,1,0,8831.342663994292,125.0
Risk-Penalized Greedy,Shanghai_0_1024.map,1596,2816,1,0,29.24783801427111,162.0
BFS,Shanghai_0_1024.map,1522,782669,1,0,3875.9691230079625,4086.0
DFS,Shanghai_0_1024.map,96826,218697,1,0,689.1935059975367,17707.0
Dijkstra,Shanghai_0_1024.map,1522,782541,1,0,7688.85744997533,4086.0
Greedy,Shanghai_0_1024.map,1594,2688,1,0,23.751664004521444,3988.0
ZEN,Denver_0_256.map,430,27115,1,0,238.8113670167513,5.0
A*,Denver_0_256.map,430,31729,1,0,211.7548320093192,1064.0
Weighted A*,Denver_0_256.map,472,5341,1,0,38.34570001345128,1713.0
Chance-Constrained A*,Denver_0_256.map,0,262145,0,0,4083.374766021734,0.0
CVaR A*,Denver_0_256.map,0,262145,0,0,4685.457376006525,0.0
Risk-Penalized A*,Denver_0_256.map,430,26866,1,0,229.37173501122743,5.0
Risk-Penalized Dijkstra,Denver_0_256.map,430,47996,1,0,366.0403829999268,5.0
Risk-Penalized Greedy,Denver_0_256.map,580,2154,1,0,15.987722988938913,125.0
BFS,Denver_0_256.map,430,48124,1,0,208.89225401333533,1941.0
DFS,Denver_0_256.map,11890,44076,1,0,213.99069202016108,12035.0
Dijkstra,Denver_0_256.map,430,48122,1,0,333.04515399504453,1064.0
Greedy,Denver_0_256.map,576,2118,1,0,13.10887499130331,2083.0
ZEN,Milan_0_512.map,510,21605,1,0,302.3205009812955,6.0
A*,Milan_0_512.map,510,22655,1,0,159.41789801581763,154.0
Weighted A*,Milan_0_512.map,510,552,1,0,5.211090989178047,154.0
Chance-Constrained A*,Milan_0_512.map,0,1048577,0,0,20302.26616800064,0.0
CVaR A*,Milan_0_512.map,0,1048577,0,0,22902.668410999468,0.0
Risk-Penalized A*,Milan_0_512.map,512,22453,1,0,240.86772699956785,1.0
Risk-Penalized Dijkstra,Milan_0_512.map,512,163314,1,0,1686.4828809921164,1.0
Risk-Penalized Greedy,Milan_0_512.map,516,516,1,0,6.302245979895815,38.0
BFS,Milan_0_512.map,510,165780,1,0,708.4367900097277,154.0
DFS,Milan_0_512.map,22462,70124,1,0,242.1471560082864,23138.0
Dijkstra,Milan_0_512.map,510,165500,1,0,1335.274438984925,154.0
Greedy,Milan_0_512.map,520,520,1,0,5.877941002836451,243.0
ZEN,Boston_0_512.map,620,56763,1,0,878.464459994575,520.0
A*,Boston_0_512.map,620,56904,1,0,469.97378798550926,2089.0
Weighted A*,Boston_0_512.map,664,6108,1,0,59.97933298931457,1885.0
Chance-Constrained A*,Boston_0_512.map,0,1048577,0,0,19894.169656996382,0.0
CVaR A*,Boston_0_512.map,0,1048577,0,0,19908.66105200257,0.0
Risk-Penalized A*,Boston_0_512.map,658,72883,1,0,846.8878579733428,2.0
Risk-Penalized Dijkstra,Boston_0_512.map,658,193852,1,0,1829.892943991581,2.0
Risk-Penalized Greedy,Boston_0_512.map,768,2443,1,0,17.363371996907517,512.0
BFS,Boston_0_512.map,620,193288,1,0,806.9820509990677,2293.0
DFS,Boston_0_512.map,11902,45913,1,0,131.4404260192532,20243.0
Dijkstra,Boston_0_512.map,620,193223,1,0,1455.3444540069904,1967.0
Greedy,Boston_0_512.map,766,2079,1,0,13.323006016435102,2650.0
ZEN,London_2_1024.map,1078,93190,1,0,3474.051526020048,937.0
A*,London_2_1024.map,1078,93840,1,0,1170.8356619928963,4635.0
Weighted A*,London_2_1024.map,1110,22113,1,0,340.93789698090404,5043.0
Chance-Constrained A*,London_2_1024.map,0,4194305,0,0,167418.90379600227,0.0
CVaR A*,London_2_1024.map,0,4194305,0,0,117474.19862099925,0.0
Risk-Penalized A*,London_2_1024.map,1152,200488,1,0,2344.3192609993275,10.0
Risk-Penalized Dijkstra,London_2_1024.map,1152,752816,1,0,8749.77929200395,10.0
Risk-Penalized Greedy,London_2_1024.map,1324,4190,1,0,34.01139201014303,959.0
BFS,London_2_1024.map,1078,727206,1,0,3488.116747001186,3996.0
DFS,London_2_1024.map,24422,148132,1,0,595.1487790152896,23957.0
Dijkstra,London_2_1024.map,1078,726791,1,0,6739.530533988727,4635.0
Greedy,London_2_1024.map,1316,3961,1,0,30.38913500495255,7010.0
ZEN,Sydney_0_256.map,304,11167,1,0,310.18081100774,0.0
A*,Sydney_0_256.map,304,13497,1,0,243.39697998948395,1194.0
Weighted A*,Sydney_0_256.map,314,349,1,0,5.962928989902139,1407.0
Chance-Constrained A*,Sydney_0_256.map,0,262145,0,0,13308.49518798641,0.0
CVaR A*,Sydney_0_256.map,0,262145,0,0,5273.164034006186,0.0
Risk-Penalized A*,Sydney_0_256.map,304,11250,1,0,389.9442569818348,0.0
Risk-Penalized Dijkstra,Sydney_0_256.map,304,44321,1,0,418.41014800593257,0.0
Risk-Penalized Greedy,Sydney_0_256.map,320,320,1,0,2.945696003735065,74.0
BFS,Sydney_0_256.map,304,44966,1,0,209.4251560047269,791.0
DFS,Sydney_0_256.map,4672,47668,1,0,178.46291200839914,6647.0
Dijkstra,Sydney_0_256.map,304,44851,1,0,604.4212060223799,1194.0
Greedy,Sydney_0_256.map,324,327,1,0,6.724072998622432,1544.0
ZEN,Paris_0_256.map,311,11052,1,0,152.13909500744194,180.0
A*,Paris_0_256.map,311,11125,1,0,93.19606999633834,1271.0
Weighted A*,Paris_0_256.map,343,2679,1,0,39.17965799337253,1833.0
Chance-Constrained A*,Paris_0_256.map,0,262145,0,0,5300.240288983332,0.0
CVaR A*,Paris_0_256.map,0,262145,0,0,4280.7579769869335,0.0
Risk-Penalized A*,Paris_0_256.map,317,16415,1,0,213.53682898916304,30.0
Risk-Penalized Dijkstra,Paris_0_256.map,317,44805,1,0,382.7787770133,30.0
Risk-Penalized Greedy,Paris_0_256.map,371,617,1,0,5.314079986419529,438.0
BFS,Paris_0_256.map,311,43283,1,0,149.0272590017412,1287.0
DFS,Paris_0_256.map,5283,21895,1,0,59.26742797601037,8991.0
Dijkstra,Paris_0_256.map,311,43210,1,0,262.4988590250723,1271.0
Greedy,Paris_0_256.map,345,493,1,0,3.687167016323656,1865.0
ZEN,Moscow_0_1024.map,1162,248436,1,0,4959.152759984136,302.0
A*,Moscow_0_1024.map,1162,250949,1,0,2270.07852299721,3292.0
Weighted A*,Moscow_0_1024.map,1218,69191,1,0,709.8164909984916,3342.0
Chance-Constrained A*,Moscow_0_1024.map,0,4194305,0,0,111157.10933701484,0.0
CVaR A*,Moscow_0_1024.map,0,4194305,0,0,185959.57295200787,0.0
Risk-Penalized A*,Moscow_0_1024.map,1166,249655,1,0,2689.6506659977604,0.0
Risk-Penalized Dijkstra,Moscow_0_1024.map,1166,763814,1,0,8759.779220010387,0.0
Risk-Penalized Greedy,Moscow_0_1024.map,1542,19213,1,0,146.8440080061555,1056.0
BFS,Moscow_0_1024.map,1162,765142,1,0,3752.131635992555,3292.0
DFS,Moscow_0_1024.map,44532,614260,1,0,2774.818484991556,31983.0
Dijkstra,Moscow_0_1024.map,1162,764971,1,0,7218.265933013754,3292.0
Greedy,Moscow_0_1024.map,1586,18361,1,0,128.60609599738382,7339.0
ZEN,Moscow_1_1024.map,1712,322839,1,0,4500.352342001861,101.0
A*,Moscow_1_1024.map,1712,323319,1,0,3138.361955992877,3769.0
Weighted A*,Moscow_1_1024.map,1952,40803,1,0,488.2379719929304,4382.0
Chance-Constrained A*,Moscow_1_1024.map,0,4194305,0,0,79771.82704099687,0.0
CVaR A*,Moscow_1_1024.map,0,4194305,0,0,61107.98789499677,0.0
Risk-Penalized A*,Moscow_1_1024.map,1722,315813,1,0,1786.490522994427,0.0
Risk-Penalized Dijkstra,Moscow_1_1024.map,1722,761179,1,0,3967.888891987968,0.0
Risk-Penalized Greedy,Moscow_1_1024.map,2520,9512,1,0,32.55334499408491,1226.0
BFS,Moscow_1_1024.map,1712,761555,1,0,1653.6565909918863,5246.0
DFS,Moscow_1_1024.map,76506,539453,1,0,942.438736994518,43583.0
Dijkstra,Moscow_1_1024.map,1712,761385,1,0,3204.0821500122547,3774.0
Greedy,Moscow_1_1024.map,2542,9309,1,0,28.18878699326888,11688.0
ZEN,Sydney_2_1024.map,1431,75071,1,0,1405.6207640096543,0.0
A*,Sydney_2_1024.map,1431,341918,1,0,3338.2690800062846,1922.0
Weighted A*,Sydney_2_1024.map,1605,77982,1,0,915.0411000009626,2730.0
Chance-Constrained A*,Sydney_2_1024.map,0,4194305,0,0,101359.93742701248,0.0
CVaR A*,Sydney_2_1024.map,0,4194305,0,0,132422.13564601843,0.0
Risk-Penalized A*,Sydney_2_1024.map,1431,332762,1,0,3702.494837983977,0.0
Risk-Penalized Dijkstra,Sydney_2_1024.map,1431,790134,1,0,8673.544508987106,0.0
Risk-Penalized Greedy,Sydney_2_1024.map,2261,52559,1,0,388.1693889852613,385.0
BFS,Sydney_2_1024.map,1431,790258,1,0,4031.0211819887622,1922.0
DFS,Sydney_2_1024.map,80571,336719,1,0,1363.8187140168156,11235.0
Dijkstra,Sydney_2_1024.map,1431,790191,1,0,7279.34803799144,1922.0
Greedy,Sydney_2_1024.map,2259,51866,1,0,352.242678985931,6572.0
ZEN,Berlin_2_512.map,714,96925,1,0,1375.8132660004776,526.0
A*,Berlin_2_512.map,714,97069,1,0,818.9176779997069,3251.0
Weighted A*,Berlin_2_512.map,746,36658,1,0,334.4818810001016,3001.0
Chance-Constrained A*,Berlin_2_512.map,0,1048577,0,0,24763.20800400572,0.0
CVaR A*,Berlin_2_512.map,0,1048577,0,0,26914.71067199018,0.0
Risk-Penalized A*,Berlin_2_512.map,718,97250,1,0,1222.618339001201,2.0
Risk-Penalized Dijkstra,Berlin_2_512.map,718,180985,1,0,1674.28911398747,2.0
Risk-Penalized Greedy,Berlin_2_512.map,934,4480,1,0,74.26641200436279,415.0
BFS,Berlin_2_512.map,714,181513,1,0,859.7829600039404,2015.0
DFS,Berlin_2_512.map,10306,167657,1,0,680.7478730042931,10582.0
Dijkstra,Berlin_2_512.map,714,181283,1,0,1450.5832830036525,3251.0
Greedy,Berlin_2_512.map,924,4220,1,0,25.17659799195826,2882.0
ZEN,Berlin_1_1024.map,1273,171141,1,0,3805.947354994714,2395.0
A*,Berlin_1_1024.map,1273,171424,1,0,1502.4885990133043,3329.0
Weighted A*,Berlin_1_1024.map,1523,84334,1,0,838.4943519777153,7339.0
Chance-Constrained A*,Berlin_1_1024.map,0,4194305,0,0,106496.81127801888,0.0
CVaR A*,Berlin_1_1024.map,0,4194305,0,0,104336.40238500084,0.0
Risk-Penalized A*,Berlin_1_1024.map,1293,184235,1,0,2076.2822850083467,11.0
Risk-Penalized Dijkstra,Berlin_1_1024.map,1293,782220,1,0,8805.913285992574,11.0
Risk-Penalized Greedy,Berlin_1_1024.map,1983,60983,1,0,446.6007910086773,1201.0
BFS,Berlin_1_1024.map,1273,776445,1,0,3854.332809976768,2189.0
DFS,Berlin_1_1024.map,30589,764473,1,0,3624.70893500722,16164.0
Dijkstra,Berlin_1_1024.map,1273,775984,1,0,7038.075622986071,3329.0
Greedy,Berlin_1_1024.map,1979,60228,1,0,411.9595939991996,10315.0
ZEN,Paris_2_256.map,432,27977,1,0,275.6992919894401,1150.0
A*,Paris_2_256.map,432,28481,1,0,212.3619019985199,1919.0
Weighted A*,Paris_2_256.map,438,24438,1,0,200.4045750072692,1862.0
Chance-Constrained A*,Paris_2_256.map,0,262145,0,0,4609.139398002299,0.0
CVaR A*,Paris_2_256.map,0,262145,0,0,4315.422660991317,0.0
Risk-Penalized A*,Paris_2_256.map,502,35138,1,0,300.30528802308254,40.0
Risk-Penalized Dijkstra,Paris_2_256.map,502,45789,1,0,339.8581049987115,40.0
Risk-Penalized Greedy,Paris_2_256.map,614,11774,1,0,67.11472797906026,563.0
BFS,Paris_2_256.map,432,46135,1,0,157.367598003475,1965.0
DFS,Paris_2_256.map,5478,22633,1,0,56.59331101924181,9464.0
Dijkstra,Paris_2_256.map,432,46084,1,0,268.11879099113867,1919.0
Greedy,Paris_2_256.map,598,11450,1,0,62.95808401773684,2837.0
ZEN,Shanghai_1_512.map,640,39720,1,0,360.0268859881908,0.0
A*,Shanghai_1_512.map,640,49212,1,0,369.9598300154321,925.0
Weighted A*,Shanghai_1_512.map,648,714,1,0,7.007656007772312,1007.0
Chance-Constrained A*,Shanghai_1_512.map,0,1048577,0,0,20501.582163997227,0.0
CVaR A*,Shanghai_1_512.map,0,1048577,0,0,22350.658198003657,0.0
Risk-Penalized A*,Shanghai_1_512.map,640,39720,1,0,444.0624059934634,0.0
Risk-Penalized Dijkstra,Shanghai_1_512.map,640,175527,1,0,1725.330020999536,0.0
Risk-Penalized Greedy,Shanghai_1_512.map,656,656,1,0,8.613066020188853,45.0
BFS,Shanghai_1_512.map,640,176151,1,0,817.5108720024582,1085.0
DFS,Shanghai_1_512.map,25112,152125,1,0,697.4979320075363,22882.0
Dijkstra,Shanghai_1_512.map,640,176145,1,0,1415.9545290167443,925.0
Greedy,Shanghai_1_512.map,662,665,1,0,7.091673993272707,1268.0
ZEN,London_0_1024.map,1191,238238,1,0,2595.3825949982274,950.0
A*,London_0_1024.map,1191,240549,1,0,2269.380192999961,3902.0
Weighted A*,London_0_1024.map,1239,20801,1,0,200.9370420128107,4157.0
Chance-Constrained A*,London_0_1024.map,0,4194305,0,0,257163.45917002764,0.0
CVaR A*,London_0_1024.map,0,4194305,0,0,376742.1915050072,0.0
Risk-Penalized A*,London_0_1024.map,1195,241229,1,0,2620.2646250021644,0.0
Risk-Penalized Dijkstra,London_0_1024.map,1195,686657,1,0,7431.827593012713,0.0
Risk-Penalized Greedy,London_0_1024.map,1419,2669,1,0,24.3046410032548,755.0
BFS,London_0_1024.map,1191,691861,1,0,3169.279431982432,1730.0
DFS,London_0_1024.map,94733,494057,1,0,1926.729272992816,49788.0
Dijkstra,London_0_1024.map,1191,691460,1,0,6075.183017004747,3902.0
Greedy,London_0_1024.map,1429,2433,1,0,19.835515005979687,6351.0
ZEN,Berlin_1_512.map,644,33170,1,0,324.32138998410664,0.0
A*,Berlin_1_512.map,644,35375,1,0,269.7693290247116,1272.0
Weighted A*,Berlin_1_512.map,644,644,1,0,6.3115340017247945,1272.0
Chance-Constrained A*,Berlin_1_512.map,0,1048577,0,0,18517.067433014745,0.0
CVaR A*,Berlin_1_512.map,0,1048577,0,0,20300.59450500994,0.0
Risk-Penalized A*,Berlin_1_512.map,644,33170,1,0,338.95775699056685,0.0
Risk-Penalized Dijkstra,Berlin_1_512.map,644,196262,1,0,1951.939798978856,0.0
Risk-Penalized Greedy,Berlin_1_512.map,644,644,1,0,7.868940010666847,0.0
BFS,Berlin_1_512.map,644,196317,1,0,801.8718890089076,2636.0
DFS,Berlin_1_512.map,16930,133217,1,0,487.5353459792677,22276.0
Dijkstra,Berlin_1_512.map,644,196304,1,0,1476.8814349954482,1272.0
Greedy,Berlin_1_512.map,644,644,1,0,8.139643992763013,1272.0
ZEN,Shanghai_0_256.map,343,8640,1,0,76.76181598799303,0.0
A*,Shanghai_0_256.map,343,13872,1,0,142.62245100690052,1386.0
Weighted A*,Shanghai_0_256.map,343,360,1,0,2.951419999590144,1386.0
Chance-Constrained A*,Shanghai_0_256.map,0,262145,0,0,3701.364287000615,0.0
CVaR A*,Shanghai_0_256.map,0,262145,0,0,4360.61584300478,0.0
Risk-Penalized A*,Shanghai_0_256.map,343,8653,1,0,71.9935070083011,0.0
Risk-Penalized Dijkstra,Shanghai_0_256.map,343,48294,1,0,369.9669160123449,0.0
Risk-Penalized Greedy,Shanghai_0_256.map,343,344,1,0,3.029740008059889,20.0
BFS,Shanghai_0_256.map,343,48468,1,0,183.94134601112452,1186.0
DFS,Shanghai_0_256.map,3359,47099,1,0,186.76669101114385,3550.0
Dijkstra,Shanghai_0_256.map,343,48451,1,0,288.5775350150652,1386.0
Greedy,Shanghai_0_256.map,349,2097,1,0,10.21512900479138,1458.0
ZEN,Shanghai_1_256.map,203,1819,1,0,13.691242027562112,46.0
A*,Shanghai_1_256.map,203,3220,1,0,17.405337013769895,701.0
Weighted A*,Shanghai_1_256.map,211,295,1,0,2.025666006375104,789.0
Chance-Constrained A*,Shanghai_1_256.map,0,262145,0,0,3243.298775982112,0.0
CVaR A*,Shanghai_1_256.map,0,262145,0,0,4426.395667018369,0.0
